可谓,110.0112605080395,pos,2,v
无懈可击,109.77897524916148,pos,4,i
基础,109.76650263023035,pos,2,n
饱满,109.71426999510274,pos,2,v
引人深思,109.65890577999363,pos,4,i
露脸,109.59464120847656,pos,2,v
真切,109.5061195459202,pos,2,a
足以,109.25887367474714,pos,2,v
开启,109.23645342454769,pos,2,v
真谛,108.9717223228987,pos,2,n
不失,108.94103531242,pos,2,v
会心一笑,108.93644370264334,pos,4,l
调侃,108.867150813315,pos,2,v
人间,108.83101547360268,pos,2,n
天堂,108.77985230625114,pos,2,n
浪漫主义,108.59986147245917,pos,4,n
友谊,108.55844499470348,pos,2,nr
真挚,108.01097017455936,pos,2,a
所在,107.94585975258828,pos,2,b
重现,107.92139072487227,pos,2,v
抢眼,107.90941932111967,pos,2,v
呈现,107.82443116003273,pos,2,v
人心,107.72377005812601,pos,2,n
纯净,107.64604182481702,pos,2,a
上演,107.49318802674395,pos,2,v
观者,107.45369964581766,pos,2,n
饱含,107.4416995058899,pos,2,v
欲罢不能,107.42316740101832,pos,4,i
淋漓尽致,107.33773013484003,pos,4,i
仍旧,107.21252836957333,pos,2,d
形成,107.13561787755856,pos,2,v
权利,107.13102917007987,pos,2,n
无缝,107.02193645514328,pos,2,n
残忍,106.91378911628064,pos,2,a
落泪,106.77705279053009,pos,2,v
颠覆,106.73606219925252,pos,2,v
踏实,106.55142504354295,pos,2,a
持久,106.46810983711923,pos,2,a
懂得,106.2491465489604,pos,2,v
内敛,106.09300755948563,pos,2,v
Tom,106.08548890483874,pos,3,eng
心底,106.02594470092752,pos,2,s
出色,105.97811307668398,pos,2,v
触动,105.89049736867132,pos,2,v
到位,105.83588950455609,pos,2,v
不落俗套,105.75982439715034,pos,4,i
强烈推荐,105.66141060316068,pos,4,i
抗争,105.63600573022427,pos,2,nz
品质,105.5456846249017,pos,2,n
全面,105.50380146361016,pos,2,n
永不,105.50293034471756,pos,2,d
忧伤,105.45454354951715,pos,2,v
柯南,105.4202249089822,pos,2,nr
契合,105.41661005140875,pos,2,v
二者,105.33052505081767,pos,2,n
一流,105.01134906176296,pos,2,n
精巧,104.95651046215148,pos,2,a
无处不在,104.93487558545948,pos,4,l
纯朴,104.81831564620938,pos,2,a
着迷,104.80813315665293,pos,2,v
延续,104.73116082098566,pos,2,v
折服,104.63974019622677,pos,2,v
难忘,104.63617386088049,pos,2,v
毁灭,104.55589895807307,pos,2,v
安迪,104.50113330639813,pos,2,nr
个体,104.43924397772288,pos,2,n
向往,104.41570594038384,pos,2,d
不乏,104.31198145580751,pos,2,v
富有,104.3062303653816,pos,2,v
精细,104.29802631766471,pos,2,a
普世,104.2830735694235,pos,2,nr
优秀,104.13576573539702,pos,2,a
动听,104.06175373456404,pos,2,v
青涩,104.06087068941677,pos,2,a
优美,104.02726008994664,pos,2,a
伴随,103.8166967366247,pos,2,v
有血有肉,103.79878089379264,pos,4,l
微笑,103.38505620320436,pos,2,vn
转换,103.35233970926537,pos,2,v
时空,103.29745515643336,pos,2,n
各个,103.21720085891425,pos,2,r
世上,103.13455013469334,pos,2,s
大自然,103.12026513986882,pos,3,d
完满,103.10227657567731,pos,2,v
激动人心,102.87193867875182,pos,4,n
简洁,102.86605635187398,pos,2,a
不光,102.8623990811841,pos,2,c
羡慕,102.81127978667953,pos,2,v
重新,102.79660335837934,pos,2,a
重生,102.71482187928268,pos,2,n
不动声色,102.70394622845677,pos,4,i
从中,102.55672492916995,pos,2,d
等待,102.54606360874611,pos,2,v
帅气,102.51957778340933,pos,2,n
斯,102.49651658259708,pos,1,nr
轻快,102.44724372812966,pos,2,d
渺小,102.3910524987169,pos,2,a
胜过,102.27097253474443,pos,2,v
谋杀,102.21277828815485,pos,2,v
荡气回肠,101.93986251228486,pos,4,i
实力派,101.93615479316605,pos,3,n
童话般,101.93298161648444,pos,3,l
带给,101.85400810574066,pos,2,v
便,101.808275306089,pos,1,d
同时,101.67776786444787,pos,2,c
弱点,101.59108728532199,pos,2,n
光影,101.54608934681126,pos,2,n
模型,101.35181467652708,pos,2,n
鼓掌,101.32402217827409,pos,2,v
肖恩,101.2754875288751,pos,2,nr
以小见大,101.09039893450284,pos,4,i
感谢,101.00219666578204,pos,2,v
挚爱,100.95299552103222,pos,2,n
从未,100.83189492314307,pos,2,d
阴阳,100.69372475741372,pos,2,ns
唯美,100.68596781287134,pos,2,a
散发,100.57893549371786,pos,2,v
谜题,100.48111945927783,pos,2,n
将来,100.42687027139661,pos,2,t
美妙,100.42515037502753,pos,2,a
自身,100.39718665945544,pos,2,r
便是,100.38266725283606,pos,2,v
滴,100.36825666565191,pos,1,v
摩西,100.30433890171555,pos,2,ns
阴谋,100.15504586045562,pos,2,n
一段时间,100.12047439848261,pos,4,l
那句话,99.99518407412631,pos,3,c
学习,99.9747668010633,pos,2,v
力荐,99.91580721838032,pos,2,v
内部,99.90585142074944,pos,2,f
乐观,99.78378448044374,pos,2,a
之上,99.67266732437653,pos,2,f
苦涩,99.66645341117687,pos,2,a
明年,99.61737755377737,pos,2,t
从此,99.58817982303404,pos,2,c
瑰丽,99.57414600995017,pos,2,z
正是,99.52309598357074,pos,2,d
狡猾,99.37989300083227,pos,2,a
真棒,99.37157339677327,pos,2,n
开创,99.33394300163013,pos,2,v
满足,99.25742343384336,pos,2,v
交流,99.16628459807376,pos,2,n
斯基,99.14751578401251,pos,2,nr
依舊,99.1209444841203,pos,2,z
催人泪下,99.04640762203192,pos,4,i
方达,98.97342196153328,pos,2,nr
规则,98.8221431487482,pos,2,n
蕴含,98.76753694510364,pos,2,v
淡淡的,98.76320281511494,pos,3,z
脆弱,98.57667291128749,pos,2,a
细腻,98.54244962409985,pos,2,a
直升机,98.39585314605708,pos,3,n
小人物,98.35710366420456,pos,3,n
却是,98.254072967035,pos,2,d
吕,98.19577423868657,pos,1,nr
真人,98.10907928520298,pos,2,n
金属,98.10044342263248,pos,2,n
和平,98.0613040677088,pos,2,nz
渴望,98.0315710620552,pos,2,v
干脆利落,97.97440692626768,pos,4,l
生动,97.96784535264966,pos,2,vn
视角,97.81716792545535,pos,2,n
圣诞,97.72171282379676,pos,2,t
凯文,97.62522864650015,pos,2,nz
OST,97.49367853585596,pos,3,eng
意犹未尽,97.45223047852235,pos,4,i
继,97.3566006996943,pos,1,v
隐藏,97.26369399156806,pos,2,v
掌控,97.25416917370673,pos,2,j
充足,97.25141333420588,pos,2,a
声,97.22904545118395,pos,1,n
丑恶,97.20192021199284,pos,2,a
小本,97.17308733045454,pos,2,a
成就,97.15211842099265,pos,2,n
悲怆,97.10848046691643,pos,2,a
不仅,97.00580746740303,pos,2,c
影史,96.99645270217675,pos,2,n
不减,96.95556735861057,pos,2,v
燃,96.7606214090246,pos,1,n
西格,96.74452099532678,pos,2,n
义,96.7413539039138,pos,1,ng
全新,96.71191423991117,pos,2,d
不论是,96.66700433266467,pos,3,c
克林特,96.6444190708634,pos,3,nr
不愧,96.56704530450578,pos,2,a
最早,96.55699704953015,pos,2,d
城,96.51589275072723,pos,1,n
佳作,96.44559299863373,pos,2,n
运用,96.41716189427281,pos,2,vn
活力,96.35132684938512,pos,2,n
呼吸,96.30442133838876,pos,2,v
惊奇,96.26868726219898,pos,2,a
唤醒,96.24095236582215,pos,2,v
尤为,96.13537231633023,pos,2,d
定义,96.12928929546001,pos,2,n
格外,96.06495590635318,pos,2,d
演绎,96.02933688377033,pos,2,v
遭遇,96.01717299713461,pos,2,n
少不了,95.92394948683831,pos,3,l
完成,95.87000227175517,pos,2,v
启发,95.8240246992887,pos,2,v
抽丝剥茧,95.70292145016444,pos,4,l
充满,95.66324891650379,pos,2,a
堪称,95.60962770969829,pos,2,v
喜悦,95.60863038391088,pos,2,a
物质,95.5795119019357,pos,2,n
人情味,95.53229340221844,pos,3,n
倒不如,95.49187337727079,pos,3,v
尽管,95.49056424625371,pos,2,c
足,95.44367819268459,pos,1,a
耐人寻味,95.39689878472834,pos,4,i
称道,95.33523539606259,pos,2,v
抉择,95.28681447279479,pos,2,v
演讲,95.25637288791694,pos,2,v
英格丽,95.20763323750272,pos,3,nr
经典之作,95.18414816919899,pos,4,n
迷幻,95.11235087942117,pos,2,a
追寻,95.0486683747407,pos,2,v
传记类,95.02145764020588,pos,3,n
外面,95.00425172499564,pos,2,f
写实,94.92164189168801,pos,2,v
凄美,94.87982082222446,pos,2,a
末尾,94.86157896402483,pos,2,n
漂流,94.78073773466693,pos,2,a
一闪而过,94.74784972712136,pos,4,l
商人,94.62284400603474,pos,2,n
恰到好处,94.52172991379645,pos,4,i
绝望,94.48435613224318,pos,2,v
叹为观止,94.44431728273514,pos,4,i
揭示,94.43944289586204,pos,2,v
典范,94.21996750148146,pos,2,n
最让人,94.08141832834752,pos,3,n
本人,94.07380775497536,pos,2,r
高度,94.0643753965452,pos,2,n
沉浸,93.99193351934198,pos,2,v
末,93.9391282580358,pos,1,f
分别,93.85801444101351,pos,2,d
化身,93.85528316344298,pos,2,n
描绘,93.85208260639577,pos,2,v
值得一看,93.75708386228878,pos,4,l
惨烈,93.72296181385387,pos,2,a
很棒,93.646347763765,pos,2,a
带来,93.62840242108709,pos,2,v
出人意料,93.59678824543883,pos,4,l
极富,93.53842749677952,pos,2,a
颇具,93.5346188745703,pos,2,v
做出,93.50397089324608,pos,2,v
具有,93.46567184242218,pos,2,v
欧洲,93.38545760304437,pos,2,ns
通俗,93.37454356041076,pos,2,n
亵渎,93.35480696118346,pos,2,v
发出,93.34809061633085,pos,2,v
无可挑剔,93.29314084380594,pos,4,l
如果说,93.20348141515606,pos,3,c
过瘾,93.17739579595685,pos,2,n
老少,93.17413214577441,pos,2,r
气势,93.16223691371194,pos,2,n
冲击,93.12905115329693,pos,2,vn
相结合,93.06428558296558,pos,3,v
虚构,92.85117167462533,pos,2,n
灵魂,92.84634826905501,pos,2,n
令人惊叹,92.81725567606709,pos,4,i
需求,92.76590482472987,pos,2,v
融入,92.76403077948876,pos,2,v
逐渐,92.54289643407904,pos,2,d
影像,92.5355194157239,pos,2,vn
有余,92.42292574390262,pos,2,r
维伦,92.36097096765934,pos,2,nr
Peter,92.30713324964427,pos,5,eng
得当,92.25150124668782,pos,2,v
绅士,92.18701990041103,pos,2,n
具,92.10461633163575,pos,1,v
领袖,92.07161246379782,pos,2,n
十足,92.03792508076367,pos,2,d
人们,92.01546374791789,pos,2,n
民国,92.01273377807375,pos,2,n
友情,91.98063045925639,pos,2,n
当代,91.9450707253496,pos,2,t
满意,91.83610341004493,pos,2,v
逼真,91.80003025930537,pos,2,v
而言,91.77742985658986,pos,2,c
跨越,91.77361178725356,pos,2,v
行走,91.72621626946768,pos,2,v
逊色,91.72321435160663,pos,2,n
冷峻,91.71008401156327,pos,2,a
完爆,91.47775244248369,pos,2,a
鲜活,91.47186140129885,pos,2,a
相似,91.45637059154632,pos,2,v
既有,91.4079232396293,pos,2,c
讽刺,91.33685995006545,pos,2,v
创作者,91.33321987948138,pos,3,n
从来不,91.304907713216,pos,3,d
黑暗,91.21179076954195,pos,2,z
缺憾,91.20536993940063,pos,2,n
鲜明,91.19487382921942,pos,2,a
苦难,91.06359017170438,pos,2,a
基督,91.01651560171666,pos,2,n
戛然而止,90.9381624903576,pos,4,i
不同,90.90827406745369,pos,2,a
纹身,90.88206165120059,pos,2,n
处处,90.86289743870036,pos,2,v
良心,90.86065343572604,pos,2,a
莱,90.8311072993607,pos,1,ns
无与伦比,90.8157852771208,pos,4,i
反讽,90.75900621644251,pos,2,v
无可比拟,90.75750017738932,pos,4,i
刘玉玲,90.69674792438923,pos,3,nr
均,90.67885289845836,pos,1,d
心灵,90.67819778569515,pos,2,n
赢得,90.65198965691324,pos,2,v
畅快,90.6240000137649,pos,2,a
死亡,90.60167061605253,pos,2,v
足够,90.55274705106723,pos,2,v
太好了,90.53718130516697,pos,3,l
令人感动,90.52851645426745,pos,4,l
毋庸置疑,90.43048203770805,pos,4,l
明天,90.42167254948436,pos,2,t
表现主义,90.40850908007516,pos,4,n
尊严,90.40408818129697,pos,2,a
拥抱,90.39595371712059,pos,2,v
法,90.35681075163322,pos,1,j
自导自演,90.34538471900483,pos,4,n
要素,90.33723508794189,pos,2,n
战胜,90.32510621963014,pos,2,n
丰满,90.2551940375485,pos,2,a
取胜,90.24524830278355,pos,2,v
潜艇,90.20025046209784,pos,2,n
以来,90.18958907915027,pos,2,f
释怀,90.18917610938692,pos,2,nr
九年,90.1722639737382,pos,2,t
贫穷,90.17133363804854,pos,2,a
良知,90.11002123325173,pos,2,n
感触,90.07167796508723,pos,2,v
Bacon,89.9481927498039,pos,5,eng
最好,89.9251137259947,pos,2,a
生活气息,89.90563166752526,pos,4,l
逝去,89.84646047166181,pos,2,v
探讨,89.81551295004597,pos,2,v
玛拉,89.80241228002245,pos,2,nrt
对待,89.74897318379588,pos,2,v
神来之笔,89.68533749028227,pos,4,i
内在,89.57247485642117,pos,2,b
并未,89.53002828203685,pos,2,d
有爱,89.52287185998478,pos,2,v
岁月,89.47396435785727,pos,2,t
含义,89.39537279009875,pos,2,n
终,89.33585600400788,pos,1,d
面对,89.31560180278723,pos,2,v
最深,89.29541619946417,pos,2,d
不已,89.29352971266644,pos,2,d
惆怅,89.27236987920406,pos,2,a
直指,89.13032961954647,pos,2,n
视效,89.09195270959535,pos,2,n
展露,89.03815695608621,pos,2,v
感人至深,89.00841850323272,pos,4,i
圆满,89.00597644583752,pos,2,a
澎湃,88.98214250397434,pos,2,v
皆,88.97101918452233,pos,1,d
太美,88.94946900672038,pos,2,d
感染,88.93388420316543,pos,2,v
想必,88.90470480943935,pos,2,d
构图,88.8807481528726,pos,2,v
公路,88.87131790762017,pos,2,n
往往,88.83020995582191,pos,2,t
续作,88.81989577892172,pos,2,vn
哲思,88.81303093358882,pos,2,n
尼克尔,88.77314828997723,pos,3,nr
镜子,88.72087266628432,pos,2,n
国,88.71632994145153,pos,1,n
盗,88.69626095387302,pos,1,zg
展示,88.69420655478898,pos,2,v
夜,88.64914308492978,pos,1,t
爆发,88.62666518803636,pos,2,v
老道,88.60636836562561,pos,2,n
活着,88.51227344061567,pos,2,v
环环相扣,88.44598758197458,pos,4,l
感伤,88.41601707050305,pos,2,v
真理,88.39512398136752,pos,2,n
情谊,88.39239690215177,pos,2,n
超赞,88.3097448821562,pos,2,v
界限,88.25878176641308,pos,2,n
动人,88.16469088318925,pos,2,n
墙,88.14126972606617,pos,1,n
路上,88.07964659738336,pos,2,s
常,87.97600594840664,pos,1,d
掌握,87.89727936807009,pos,2,v
灵感,87.85616712294947,pos,2,a
付出,87.83386763935309,pos,2,v
挣扎,87.76697406167412,pos,2,v
珍贵,87.72181623435947,pos,2,a
旅,87.65999648638146,pos,1,n
炫目,87.6133901007862,pos,2,v
波兰,87.46791243414357,pos,2,ns
难能可贵,87.42803737414228,pos,4,i
启示,87.41663209628875,pos,2,v
背后,87.41127864876151,pos,2,f
卓别林,87.39325631743152,pos,3,nr
热血沸腾,87.37778072657208,pos,4,i
缓缓,87.2800422168765,pos,2,d
声效,87.25113638322082,pos,2,n
萨利,87.2283234143701,pos,2,nr
正太,87.1643045597063,pos,2,nz
法律,87.14718584614589,pos,2,n
感人,87.04942718702003,pos,2,n
末世,87.03386615808542,pos,2,n
悲惨,87.01798614740284,pos,2,a
邦,86.99746993285021,pos,1,ng
差一点,86.97346053221142,pos,3,d
尽情,86.91712098939566,pos,2,d
信念,86.91074445154698,pos,2,n
水下,86.87554205653561,pos,2,s
女子,86.86443592741072,pos,2,n
则,86.82113274258123,pos,1,d
诗意,86.81461043675233,pos,2,n
远远,86.8081263920772,pos,2,d
微妙,86.804309550603,pos,2,a
高潮迭起,86.7488474693651,pos,4,l
面孔,86.6920770005664,pos,2,n
交叉,86.68298171677509,pos,2,n
收尾,86.64133159203813,pos,2,n
爱德华,86.63078096059306,pos,3,nr
短暂,86.58119833330494,pos,2,a
得以,86.5701479243773,pos,2,v
爷爷,86.52910052273596,pos,2,n
皮克斯,86.48778230425073,pos,3,nr
宣泄,86.45033743514092,pos,2,v
出镜,86.41777340431624,pos,2,n
沉重,86.41434246082098,pos,2,a
个性,86.37665695679571,pos,2,n
保持,86.32049429737609,pos,2,v
安德森,86.31988622971915,pos,3,nr
感悟,86.2969490921396,pos,2,v
拥有,86.2928243981861,pos,2,v
太精彩,86.27831411693124,pos,3,nr
诞生,86.26513621334401,pos,2,v
不必,86.24694816848663,pos,2,d
曲折,86.24487822830328,pos,2,a
宿命,86.23739972409413,pos,2,n
文明,86.19554070279499,pos,2,nr
命运,86.19318686087523,pos,2,n
再次,86.15272668331265,pos,2,d
简简单单,86.13744313661888,pos,4,z
温馨,86.13566699142045,pos,2,nr
再现,86.09809679354817,pos,2,v
之余,86.03886084972281,pos,2,u
把握,86.01257911550242,pos,2,v
反思,86.00564067847358,pos,2,v
霍夫曼,86.00268409096655,pos,3,nr
作家,85.98303437762132,pos,2,n
美特,85.98192042106204,pos,2,ns
法式,85.95353261024204,pos,2,n
面具,85.84055619113408,pos,2,n
曼,85.83277001784437,pos,1,nr
前提,85.74405320876649,pos,2,n
不朽,85.65196254401067,pos,2,a
乱世,85.63791859341765,pos,2,v
已成,85.52977944601565,pos,2,v
妙趣横生,85.52440923840355,pos,4,i
重温,85.51035223726787,pos,2,n
凯恩,85.48972650412931,pos,2,nrt
罪恶,85.45069277274744,pos,2,n
温情,85.43203544778919,pos,2,n
热情,85.41330656940242,pos,2,n
Ryan,85.36339200086931,pos,4,eng
暴虐,85.35822452499296,pos,2,v
带感,85.3417661851228,pos,2,v
机智,85.3308030887977,pos,2,n
通,85.31344892297687,pos,1,v
动,85.29566883696705,pos,1,v
超脱,85.25636128025008,pos,2,v
旅行,85.15239710404792,pos,2,vn
继承,85.12088646757721,pos,2,v
罗伯特,85.09163335005812,pos,3,nr
抛,85.08073187528494,pos,1,zg
欣慰,85.06171632121615,pos,2,v
鲜血,85.0523454521771,pos,2,n
绝不,85.03191245400153,pos,2,d
姿态,85.01205964837325,pos,2,n
一心,85.00712806368286,pos,2,d
深入,84.98936886840981,pos,2,v
绝妙,84.98865907258565,pos,2,a
壮丽,84.9859159563716,pos,2,a
说到底,84.97940397452432,pos,3,l
使,84.94558942421452,pos,1,v
有时候,84.93258534080985,pos,3,l
泪点,84.93214657552528,pos,2,n
沉思,84.92752766084482,pos,2,a
艺术家,84.91968725546414,pos,3,n
睿智,84.90268489613777,pos,2,a
女权主义,84.87723131323926,pos,4,n
坚信,84.84966787100886,pos,2,v
提到,84.79847297218595,pos,2,v
戏剧性,84.68638604486597,pos,3,n
目前,84.65835093988717,pos,2,t
阿凡达,84.6375796008758,pos,3,nr
埃及,84.62249377696831,pos,2,ns
树,84.60076927228548,pos,1,v
面容,84.56703210863986,pos,2,n
完成度,84.54466275426581,pos,3,l
反抗,84.54153065548928,pos,2,v
大门,84.49144896885983,pos,2,n
讨论,84.46512771441688,pos,2,v
最初,84.45726339500332,pos,2,t
二人,84.40356450315146,pos,2,nrt
悬崖,84.37843416335947,pos,2,n
平实,84.35744634139263,pos,2,a
意味深长,84.34552148864405,pos,4,i
这般,84.32989763666754,pos,2,r
美好,84.32597272950136,pos,2,a
悲凉,84.31836510712834,pos,2,a
内心,84.27405129463963,pos,2,n
赞叹,84.26726770069513,pos,2,v
坚韧,84.2547165643235,pos,2,a
太棒,84.17208436027968,pos,2,n
饰演,84.17088957187659,pos,2,n
感同身受,84.07394133723116,pos,4,l
不经意,84.05718048134295,pos,3,l
温,84.02227216799466,pos,1,nr
此,83.96596818082229,pos,1,zg
忘记,83.95870316363869,pos,2,v
壮观,83.89598282754933,pos,2,a
理性,83.88506146640613,pos,2,n
有着,83.84764495321174,pos,2,v
黑白,83.80523830879645,pos,2,z
借鉴,83.75015829419112,pos,2,v
久久,83.7147111680772,pos,2,d
阿诺,83.69641272097755,pos,2,nr
教科书,83.65225923041656,pos,3,n
平和,83.64916047707939,pos,2,a
小演员,83.6056301689021,pos,3,n
诗,83.59369230226073,pos,1,n
史派,83.58861862368676,pos,2,nr
释放,83.57556631335711,pos,2,v
担心,83.49972282210592,pos,2,v
体会,83.48476447559464,pos,2,n
淡淡,83.48168984266742,pos,2,z
凝视,83.35351059920465,pos,2,v
即将,83.31783551448777,pos,2,d
迷死人,83.27385244788304,pos,3,n
移植,83.23522762154114,pos,2,v
各,83.20380428800314,pos,1,r
服饰,83.19712590377435,pos,2,n
带有,83.16314358439335,pos,2,v
爆笑,83.11480211383467,pos,2,v
蒙太奇,83.07895120186839,pos,3,nr
更让人,83.05212438472914,pos,3,n
剧院,83.0393243809215,pos,2,n
坚持不懈,82.99493501421321,pos,4,i
展开,82.99411541816919,pos,2,v
以往,82.98624914846266,pos,2,t
包含,82.97289831437737,pos,2,v
为数不多,82.94943531531347,pos,4,l
每,82.89017526329923,pos,1,zg
辛德勒,82.84213853988365,pos,3,nr
恢弘,82.83317017973616,pos,2,a
迅速,82.80028670814814,pos,2,ad
土地,82.79228268662557,pos,2,n
S,82.7403790029094,pos,1,x
画龙点睛,82.7389617878347,pos,4,n
快乐,82.72569563898833,pos,2,a
超一流,82.68408359282057,pos,3,b
或是,82.67998761034181,pos,2,c
走过,82.64257017093888,pos,2,v
佩西,82.5831739427023,pos,2,nrt
自此,82.5176494768853,pos,2,r
各自,82.4829589337439,pos,2,r
罗宾,82.48275390633214,pos,2,ns
奇妙,82.45622988768535,pos,2,a
精准,82.40797246293182,pos,2,n
集结,82.39137399557441,pos,2,v
珍惜,82.39017900800725,pos,2,a
纵使,82.37050527964566,pos,2,c
相隔,82.35355430188619,pos,2,v
娴熟,82.35012180739588,pos,2,a
运镜,82.30299036676017,pos,2,n
另类,82.29709360514832,pos,2,n
烟火,82.22825826910695,pos,2,n
可靠,82.12085101944234,pos,2,v
极具,82.09197630326395,pos,2,n
不亚于,82.08302501967256,pos,3,v
卑微,82.05873859069698,pos,2,a
总会,82.01357478507255,pos,2,n
好帅,82.0022895798826,pos,2,n
加里,81.98638885838864,pos,2,ns
是否,81.98583569679788,pos,2,v
猥亵,81.98285415439523,pos,2,v
回忆,81.9362723028805,pos,2,v
法国电影,81.9248479545995,pos,4,n
棒,81.89586417423517,pos,1,zg
利落,81.869380910561,pos,2,n
曾,81.84381105361018,pos,1,d
永存,81.82591888165803,pos,2,nr
血色,81.81282742433345,pos,2,n
文字,81.78410732116276,pos,2,n
探求,81.78100339222641,pos,2,v
暖色调,81.75994390348635,pos,3,n
收敛,81.74254393159423,pos,2,v
黄金时代,81.73846439103323,pos,4,t
复刻,81.71889169454573,pos,2,a
典,81.70187590501844,pos,1,zg
那一,81.6883918568573,pos,2,r
低调,81.61298749180182,pos,2,v
层出不穷,81.61235258342968,pos,4,i
保护,81.58401361725693,pos,2,v
悲哀,81.56847953204195,pos,2,a
孙道临,81.5520500022455,pos,3,nr
谋杀案,81.54879180583276,pos,3,n
难得,81.54378166383182,pos,2,d
如今,81.53047106847515,pos,2,t
教会,81.52575554467006,pos,2,n
值得一提的是,81.52227238712923,pos,6,l
机制,81.4697362815334,pos,2,n
尤,81.45362221534252,pos,1,d
精品,81.3850146732145,pos,2,n
有趣,81.36785915588567,pos,2,a
描述,81.32667767564261,pos,2,v
治愈,81.27542820561389,pos,2,v
成全,81.24787211422684,pos,2,v
贝蒂,81.2312275450451,pos,2,nr
天使,81.22439913177841,pos,2,n
串联,81.22100315696,pos,2,ns
亨利,81.15531178386937,pos,2,nrt
有时,81.15364511571306,pos,2,r
透彻,81.1523207853886,pos,2,v
威廉姆斯,81.11087839160598,pos,4,nrt
了爱,81.09897466148995,pos,2,v
客串,81.07750328955983,pos,2,n
泪水,81.06480348481384,pos,2,n
明亮,81.02668582030192,pos,2,a
真好,81.01211381180775,pos,2,d
见到,81.01013457751708,pos,2,v
异曲同工,81.0042900480289,pos,4,n
Spacey,80.97769549392282,pos,6,eng
走进,80.95840682410096,pos,2,v
不易,80.95214213446125,pos,2,a
格局,80.8712926482126,pos,2,n
机械战警,80.86907016253753,pos,4,n
