圈圈,33.615573828156684,neg,2,n
革新,33.60007710654567,neg,2,vn
哇哇,33.59223960834615,neg,2,o
圣母,33.58140048979829,neg,2,n
篇幅,33.557186600628775,neg,2,n
女三,33.507811864860585,neg,2,nz
逻辑,33.49265939673265,neg,2,n
偏颇,33.45811656623335,neg,2,nz
艹,33.444261355746896,neg,1,zg
这位,33.32835861284943,neg,2,rz
嫌,33.313498733664915,neg,1,v
粗口,33.28654462901703,neg,2,n
看完,33.26763314406588,neg,2,v
折磨,33.263881732995664,neg,2,v
怖,33.24069685332037,neg,1,vg
神鬼,33.06697730522891,neg,2,n
破事,32.98638715680089,neg,2,v
太丑,32.971029440949735,neg,2,n
就要,32.95545585204533,neg,2,d
行列,32.93046907681576,neg,2,n
听见,32.7494421830786,neg,2,v
毛,32.72214207917804,neg,1,nr
次,32.68895435009594,neg,1,q
老片,32.62093606650841,neg,2,a
磨磨,32.58496804218389,neg,2,v
tm,32.54910476655205,neg,2,eng
我国,32.52587647368234,neg,2,r
装扮,32.52260315389734,neg,2,v
大写,32.511432215587405,neg,2,n
降,32.47485500653638,neg,1,v
晃,32.43146951938667,neg,1,v
可看,32.35172669503816,neg,2,v
冒充,32.32590098564397,neg,2,v
温吞,32.2730547639755,neg,2,z
喋喋不休,32.27094133935009,neg,4,i
子爵,32.202485330275124,neg,2,nr
没法,32.19590200738865,neg,2,v
头皮发麻,32.11189919794803,neg,4,n
不堪,32.04849623221513,neg,2,v
分,31.97302217834877,neg,1,v
通病,31.88133036873578,neg,2,n
令人作呕,31.86206677038802,neg,4,i
怎么办,31.861524453449007,neg,3,l
最烦,31.856607075002024,neg,2,a
杀小怪,31.812177905441818,neg,3,i
滚粗,31.723793465206125,neg,2,z
灵界,31.640704723448188,neg,2,n
残,31.638136801815207,neg,1,n
拔高,31.63400401412448,neg,2,v
这人,31.616391707061457,neg,2,r
Murray,31.537615402238956,neg,6,eng
很膈,31.478143736815625,neg,2,n
bitch,31.465296509696643,neg,5,eng
足矣,31.445889220775406,neg,2,i
基片,31.42756707088197,neg,2,n
其他人,31.409087261950155,neg,3,rr
小孩,31.386905817165626,neg,2,n
第一印象,31.38351182177334,neg,4,l
趣怪,31.368575909690975,neg,2,n
满篇,31.33367296521456,neg,2,b
抗日,31.2982988407294,neg,2,nz
拍给,31.258941837331967,neg,2,v
无耻,31.229951855801048,neg,2,a
编,31.208137699623776,neg,1,v
瑟,31.174593789787647,neg,1,ng
将近,31.144323922237533,neg,2,t
犊子,31.0818049745858,neg,2,n
史矛革,30.98493711321324,neg,3,n
这辈子,30.946301213069432,neg,3,l
枯燥乏味,30.900079217198105,neg,4,i
佛洛伊德,30.85400273686122,neg,4,nrt
英伦,30.83353317979714,neg,2,ns
爱国主义,30.779110203756154,neg,4,nz
脑门,30.765429955688386,neg,2,n
胡乱,30.73889826523829,neg,2,n
无理取闹,30.715339581280606,neg,4,l
投资,30.688434755548588,neg,2,vn
讨人厌,30.612169021445958,neg,3,i
估计,30.610410692452263,neg,2,v
唉,30.60249430775859,neg,1,zg
不道德,30.595595228438466,neg,3,i
得紧,30.594571469604723,neg,2,v
各路,30.530456118627818,neg,2,r
直接,30.52153646148591,neg,2,ad
真心,30.405926593702873,neg,2,d
香,30.40581068119274,neg,1,ns
瞎,30.395751898303814,neg,1,v
脑子,30.331701472585678,neg,2,n
sensationalise,30.3267341182584,neg,14,eng
塌,30.282957956647664,neg,1,v
勒,30.254254327989244,neg,1,v
OX,30.237315562191373,neg,2,eng
唬人,30.215092258862697,neg,2,v
劳资,30.20251337728972,neg,2,vn
名,30.20211168382245,neg,1,q
嚇,30.200689920032275,neg,1,zg
弄,30.199932001652186,neg,1,v
阻止,30.180386116693626,neg,2,v
中泥,30.15553768371988,neg,2,n
散乱,30.12641725269104,neg,2,v
打断,30.12100432514785,neg,2,v
嘲笑,30.10455963364069,neg,2,v
sadness,30.07927467144786,neg,7,eng
极度,30.07521094942203,neg,2,d
vol,30.06208753292621,neg,3,eng
地步,30.03518305905321,neg,2,n
洽到,29.993451339452676,neg,2,v
Nazi,29.982085946870953,neg,4,eng
马特,29.91004204242256,neg,2,nr
俗片,29.901062723971574,neg,2,n
故意,29.89546495727054,neg,2,d
演成,29.89060896578674,neg,2,v
无法忍受,29.879262238081473,neg,4,l
白莲花,29.874900185212923,neg,3,nr
满口,29.873123957253473,neg,2,ns
U2,29.868528759823185,neg,2,eng
胡都,29.83817311397477,neg,2,nr
吵架,29.831790484020253,neg,2,v
苏,29.802888050361595,neg,1,j
亲妈,29.797134548623436,neg,2,n
伦纽瓦,29.79157502328154,neg,3,nr
设定,29.78319764587434,neg,2,v
先拍,29.772020778969836,neg,2,n
素质,29.75955936959491,neg,2,n
受够了,29.7529853841622,neg,3,l
中牛,29.73491915217774,neg,2,ns
塞尔,29.733885650083064,neg,2,nrt
特,29.720582866425957,neg,1,d
扯淡,29.71759945874244,neg,2,v
QAQ,29.709662724811714,neg,3,eng
粉会,29.684077735418903,neg,2,n
做成,29.67604548380106,neg,2,v
DV,29.64526153943062,neg,2,eng
铺张,29.645131455178387,neg,2,n
Villian,29.611091296041465,neg,7,eng
烂好人,29.58849709099599,neg,3,n
主人,29.5874137315154,neg,2,n
格格不入,29.524355598121716,neg,4,i
面面俱到,29.516639041911652,neg,4,l
陈旧,29.481536223618356,neg,2,nr
过誉,29.455282353421204,neg,2,ug
凶手,29.450752887001926,neg,2,n
外遇,29.40137717202565,neg,2,n
TM,29.38503565908492,neg,2,eng
阅,29.37749653622629,neg,1,v
残害,29.348957236185598,neg,2,a
人生哲学,29.329742130103618,neg,4,nt
立刻,29.302032685704646,neg,2,d
拖延时间,29.273990889529856,neg,4,i
背着,29.263943777354207,neg,2,v
在我看来,29.255891227854676,neg,4,l
破片,29.22730274219829,neg,2,n
补救,29.222237728566277,neg,2,v
如切,29.165285660271444,neg,2,r
打灯,29.121904765666038,neg,2,v
交代,29.120336837155506,neg,2,n
最火,29.119944082390145,neg,2,a
撑,29.11149988952978,neg,1,v
無力,29.10150974983813,neg,2,n
章法,29.047229898749734,neg,2,n
BT,29.039438901281947,neg,2,eng
加烂,29.021694806642596,neg,2,v
迷上,29.017064957872186,neg,2,v
戏太,28.892072489177323,neg,2,n
变焦镜头,28.877116387269414,neg,4,n
collage,28.868449401477726,neg,7,eng
半边,28.802786930223622,neg,2,s
连前传,28.78900666774004,neg,3,a
卖关子,28.76910419529007,neg,3,l
爱丽斯,28.682877928483677,neg,3,nr
放空,28.67451204950497,neg,2,v
瓜满,28.67343256394177,neg,2,v
神坛,28.66578057760368,neg,2,n
猜中,28.650221402616573,neg,2,v
逼看,28.63020613021625,neg,2,v
强行,28.62928396553366,neg,2,v
叨逼,28.608431975832186,neg,2,v
载歌载舞,28.59583595399845,neg,4,i
融掉,28.577356533390788,neg,2,v
出名,28.559294478726727,neg,2,v
搞砸,28.553313288004723,neg,2,l
战斗力,28.497246852539273,neg,3,n
一毛钱,28.471694863915666,neg,3,n
只能靠,28.45733494813294,neg,3,v
avon,28.43846156073291,neg,4,eng
狗尾续貂,28.427513104292984,neg,4,n
投资人,28.418828854423506,neg,3,n
望去,28.410143636697818,neg,2,v
叉,28.348459025075407,neg,1,n
露两点,28.330424966582857,neg,3,n
补丁,28.31120428377706,neg,2,nz
怪味,28.31054378831956,neg,2,n
PS1,28.254227456958738,neg,3,eng
誓不罢休,28.2190217984006,neg,4,i
丝毫无损,28.185096761915396,neg,4,l
女主死,28.181871831533343,neg,3,n
心烦,28.131218650507254,neg,2,a
人物造型,28.12500318726941,neg,4,n
挺贵,28.12278093175691,neg,2,a
权当,28.119062643510798,neg,2,n
逼行,28.100943120460087,neg,2,v
说撑,28.097620355445237,neg,2,v
根红苗正,28.085503437061114,neg,4,i
屮,28.052391603865512,neg,1,x
时时刻刻,28.044822798765466,neg,4,l
比碟,28.021759156652234,neg,2,n
逼入,28.02040840883923,neg,2,v
舒马赫,28.011307988401796,neg,3,nr
人导,27.988615693432198,neg,2,n
新鲜,27.98658462766435,neg,2,ns
死能,27.977838975770766,neg,2,v
武士刀,27.96549817986772,neg,3,nr
偷回,27.962530644936532,neg,2,v
妻儿,27.94541537574459,neg,2,n
非得,27.93699403378075,neg,2,d
哔狗,27.92537155587663,neg,2,n
逼装,27.903958249360777,neg,2,v
奏,27.899448022254205,neg,1,v
凸,27.899134391275844,neg,1,v
rtmlgb,27.898899344515442,neg,6,eng
叔叔,27.858237725065663,neg,2,n
臭脚,27.85167612066238,neg,2,n
贱人,27.836047609186284,neg,2,n
过长,27.798855913918793,neg,2,n
挨完,27.771897075214916,neg,2,v
AT,27.767620704114734,neg,2,eng
成事不足,27.745301170704863,neg,4,i
标榜着,27.742389575284957,neg,3,l
突兀,27.729563724291353,neg,2,v
方碑,27.728492883018305,neg,2,n
杰瑞米,27.727600077744512,neg,3,nr
感兴趣,27.71840661902663,neg,3,n
但论,27.702902840545985,neg,2,c
高不成低不就,27.684659819365024,neg,6,l
奇挫,27.68359042075766,neg,2,v
倒来,27.68258285616639,neg,2,v
打针,27.652609111940976,neg,2,v
没把握,27.645131455178387,neg,3,l
干嘛,27.616039857053863,neg,2,n
别,27.609480714392788,neg,1,r
舞者,27.59647266344735,neg,2,n
靠边,27.58304718261548,neg,2,n
请读,27.58291605873269,neg,2,v
黔驴技穷,27.575317077365575,neg,4,i
标配,27.544766757093285,neg,2,vn
反感,27.49422226697623,neg,2,v
跻身,27.472011348515135,neg,2,v
破绽,27.461612425482947,neg,2,n
戏烂,27.43673230592144,neg,2,n
败事有余,27.407431531948475,neg,4,i
雅,27.354214854680503,neg,1,ns
略略,27.33169888298277,neg,2,v
不明不白,27.305769039737214,neg,4,l
艺术史,27.28472921247639,neg,3,n
分裂症,27.28256137579368,neg,3,n
缺乏,27.268791043794494,neg,2,v
搞,27.254712517436786,neg,1,v
鬼故事,27.24347122190869,neg,3,i
很慢,27.23158498544969,neg,2,zg
齐全,27.22611765515842,neg,2,nr
杀人如麻,27.221877460106192,neg,4,i
十步,27.21947975594106,neg,2,d
应,27.21774971606481,neg,1,v
很糟,27.203518531219686,neg,2,n
哭声,27.193567666826205,neg,2,n
造作,27.17371103805072,neg,2,vn
拍电影,27.1505198034041,neg,3,n
辍学,27.126581981607508,neg,2,v
堆积,27.103876859377955,neg,2,v
难受,27.068027678046718,neg,2,v
及时行乐,27.046041254072374,neg,4,n
插入,27.04517661841921,neg,2,v
入门级,27.04447616880106,neg,3,l
长成,27.036788152028087,neg,2,v
端正,27.021832870190316,neg,2,nz
這什麼,27.00480602337104,neg,3,r
郭敬明,27.000741375383157,neg,3,nr
教条式,26.995279423713207,neg,3,n
米罗,26.982440558640207,neg,2,nrt
回,26.912781703765027,neg,1,v
白刃,26.891424223953294,neg,2,nr
纯粹,26.89095546234995,neg,2,a
插科打诨,26.866194402994093,neg,4,i
活活,26.847414570414852,neg,2,vn
boss,26.829462142225267,neg,4,eng
富翁,26.810813261966892,neg,2,nr
沾,26.809046335792708,neg,1,zg
作呕,26.792853215120246,neg,2,v
简而言之,26.7888606385845,neg,4,l
薯片,26.782997872313008,neg,2,n
起码,26.776174010354694,neg,2,n
压制住,26.770001611333186,neg,3,v
中国武术,26.76552909295287,neg,4,n
试,26.763979039803488,neg,1,v
乱流,26.762526490771037,neg,2,n
放入,26.739725764968817,neg,2,v
伪装成,26.72318559913887,neg,3,n
tatu,26.67136299675157,neg,4,eng
freaking,26.660211912720705,neg,8,eng
个差,26.640659115299307,neg,2,m
无业游民,26.61155610677659,neg,4,n
拍快,26.607494081453353,neg,2,v
没脑子,26.60634274862771,neg,3,l
學生,26.587353758450966,neg,2,n
消化,26.573841498797247,neg,2,vn
自然而然,26.52426407348812,neg,4,i
自知之明,26.485307485991285,neg,4,i
大脚,26.470324232356326,neg,2,n
进展,26.462571744836307,neg,2,vn
敲碎,26.456109225172714,neg,2,v
群线,26.448651242276856,neg,2,n
随身带,26.44702466504311,neg,3,n
都乱,26.415778874661996,neg,2,d
鸡儿,26.412991057290377,neg,2,n
Clouds,26.404156399915614,neg,6,eng
使坏,26.400512118008685,neg,2,v
不必要,26.37215210459867,neg,3,l
拍摄者,26.366404263688423,neg,3,n
绿茶,26.34501623674604,neg,2,n
林肯,26.33436806975875,neg,2,nr
龙,26.323142762033484,neg,1,n
气,26.30065408052857,neg,1,n
惊天地泣鬼神,26.297007542254825,neg,6,i
畸形,26.28955733338045,neg,2,n
狗爷,26.279744384856357,neg,2,n
坑人,26.23750653050616,neg,2,n
份儿,26.181021464606822,neg,2,n
层面,26.178918420239285,neg,2,n
殺死,26.156809116816085,neg,2,v
ZD,26.156724319740746,neg,2,eng
一觉,26.139757219195094,neg,2,m
追捧,26.13427229459991,neg,2,v
青们,26.126664366244135,neg,2,n
升国旗,26.119703010446916,neg,3,n
敲锣打鼓,26.099351567737983,neg,4,i
啰嗦,26.096450769670753,neg,2,z
故作高深,26.085468367291114,neg,4,n
无所不通,26.085342025666797,neg,4,i
来卖,26.052041073573832,neg,2,v
乏善可陈,26.044052457956937,neg,4,l
投掷,26.032286759793145,neg,2,v
权八居,26.03134713602607,neg,3,nr
為,26.01061176453478,neg,1,zg
没看,26.0091866063767,neg,2,v
得查,26.008212624814284,neg,2,v
恰是,25.991871672749248,neg,2,c
无所不知,25.979337879844188,neg,4,i
吊死,25.960465868382947,neg,2,v
摆,25.94551173475572,neg,1,v
行进,25.94276168748666,neg,2,v
无以伦比,25.934671116614393,neg,4,i
打死,25.911777065388016,neg,2,v
乱,25.89923051406187,neg,1,d
小把戏,25.892906217005773,neg,3,n
婚外情,25.886184805339127,neg,3,n
大哭,25.867990877190486,neg,2,v
雍正,25.85486184790749,neg,2,nr
打一星,25.85141774040266,neg,3,nz
硬,25.84478507318505,neg,1,a
終極格,25.823166695549734,neg,3,n
没底,25.81556754687189,neg,2,v
总而言之,25.815557635484545,neg,4,c
笑喷啦,25.79479583832144,neg,3,z
长时间,25.785086942234784,neg,3,l
很乐,25.753137010118962,neg,2,a
不装,25.751389813469707,neg,2,d
钉死,25.709606176495257,neg,2,n
女警,25.694796933185426,neg,2,n
品味,25.69166841799924,neg,2,n
一走了之,25.686290904943952,neg,4,i
调剂,25.681530245021925,neg,2,n
加太多水,25.68018381931441,neg,4,nrt
果汁,25.68018381931441,neg,2,n
睁大眼睛,25.643938239217327,neg,4,n
断,25.592249693072176,neg,1,v
至宝,25.552517793890424,neg,2,nz
北漂,25.54207100645531,neg,2,nr
党卫军,25.534740509725758,neg,3,nt
JB,25.533032789468855,neg,2,eng
绝世,25.532526337120316,neg,2,v
无伤大雅,25.523273112305283,neg,4,i
没玩出,25.516365903501644,neg,3,v
进过,25.49193514577228,neg,2,v
全,25.49123282621332,neg,1,a
长处,25.485745459548966,neg,2,d
异性,25.485519006724463,neg,2,n
音乐舞蹈,25.48119077528953,neg,4,n
有勇无谋,25.47201134851513,neg,4,i
矮,25.468569820502893,neg,1,a
愚蠢,25.451208411962057,neg,2,a
前后左右,25.43922259886356,neg,4,l
命,25.431820997052572,neg,1,n
爱不上,25.42970684559694,neg,3,l
衬托,25.419283227968172,neg,2,n
乐园,25.364670884450845,neg,2,n
头饰,25.34748899149219,neg,2,n
集爬,25.330140719701646,neg,2,v
兴起,25.313594956315338,neg,2,v
摆在,25.293463962856393,neg,2,v
罪犯,25.289427420098733,neg,2,n
主线,25.28834817480979,neg,2,n
食色性也,25.286648934651115,neg,4,i
评价,25.28519043360781,neg,2,n
瓜子,25.272069640504924,neg,2,n
Leland,25.259887480022172,neg,6,eng
拖慢,25.250321038793473,neg,2,v
Clooney,25.237315562191373,neg,7,eng
谋财害命,25.211315609425828,neg,4,i
曹雪芹,25.20389813786334,neg,3,nr
妄图,25.190744924558448,neg,2,v
极烂,25.18662536150398,neg,2,a
着色,25.18436941062035,neg,2,n
无所不晓,25.17845143005828,neg,4,i
男主爱,25.176335537113864,neg,3,n
基卖腐,25.119703010446916,neg,3,n
恹恹,25.098229555631296,neg,2,z
奇差,25.05397004498674,neg,2,n
浏览器,25.05239160386551,neg,3,n
肚子痛,25.047797656806665,neg,3,n
饼劳,25.04304412683603,neg,2,n
不齐,25.021380247906556,neg,2,d
土气,24.982440558640207,neg,2,n
很烦,24.97969341716879,neg,2,a
开幕式,24.9724534469725,neg,3,n
发克,24.956739364801827,neg,2,v
Betty,24.953715089642664,neg,5,eng
维梅尔,24.949346261455553,neg,3,nr
enjoy,24.94572384930639,neg,5,eng
尊贵,24.918136525578078,neg,2,a
